employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted,training_impact
49881,Sales & Marketing,region_2,Master's & above,m,other,6,43,1.0,3,0,47,0,282
35498,Technology,region_17,Bachelor's,f,other,1,32,4.0,7,0,82,0,82
17143,Technology,region_2,Master's & above,m,other,2,42,3.0,16,0,83,0,166
19423,Procurement,region_31,Bachelor's,m,other,2,26,,1,0,72,0,144
52688,Operations,region_2,Master's & above,m,sourcing,1,44,1.0,6,0,56,0,56
69399,Operations,region_13,Master's & above,m,other,1,36,4.0,7,0,60,0,60
52036,Procurement,region_2,,m,other,1,43,1.0,12,0,71,0,71
13039,Procurement,region_15,Bachelor's,m,other,1,45,5.0,6,0,70,0,70
49176,Technology,region_2,Below Secondary,m,referred,1,22,5.0,2,0,76,0,76
10655,Operations,region_2,Bachelor's,m,other,1,25,1.0,3,0,61,0,61
14431,Procurement,region_2,Below Secondary,m,sourcing,1,23,,1,0,68,0,68
53665,Procurement,region_22,Master's & above,m,other,1,33,3.0,5,0,68,0,68
33686,Operations,region_31,Bachelor's,f,sourcing,1,29,4.0,5,0,64,0,64
52649,Operations,region_7,Bachelor's,m,sourcing,1,38,4.0,3,0,58,0,58
15755,Analytics,region_29,Bachelor's,m,sourcing,1,36,3.0,9,0,88,0,88
58238,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,34,3.0,7,0,47,0,94
46186,Analytics,region_34,Bachelor's,m,other,1,34,4.0,8,0,90,0,90
25243,Procurement,region_2,Master's & above,m,sourcing,1,48,4.0,18,0,67,0,67
665,Operations,region_2,Master's & above,f,sourcing,1,54,5.0,11,0,58,1,58
28995,Operations,region_32,Bachelor's,m,other,1,29,5.0,3,0,57,0,57
6048,Operations,region_22,Bachelor's,m,other,1,31,1.0,6,0,57,0,57
8745,Procurement,region_8,Bachelor's,f,sourcing,1,31,5.0,3,0,87,1,87
64219,Operations,region_4,Bachelor's,f,other,1,39,4.0,4,0,54,0,54
46125,Legal,region_7,Bachelor's,m,other,1,34,3.0,4,0,61,0,61
18048,HR,region_19,Bachelor's,m,other,1,34,3.0,3,0,48,0,48
37160,Operations,region_8,Bachelor's,f,other,1,26,,1,0,58,0,58
7145,Sales & Marketing,region_7,,m,other,1,29,5.0,2,0,52,0,52
16119,Operations,region_15,Bachelor's,m,other,2,32,5.0,3,0,64,1,128
56026,Analytics,region_22,Bachelor's,m,sourcing,1,45,3.0,11,0,87,0,87
31789,Sales & Marketing,region_1,,m,other,1,26,,1,0,51,0,51
47403,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,35,1.0,7,0,51,0,51
12345,Operations,region_20,Bachelor's,f,sourcing,3,30,2.0,4,0,55,0,165
30051,Finance,region_2,Bachelor's,m,other,1,49,1.0,19,0,59,0,59
21725,Sales & Marketing,region_8,Bachelor's,m,other,1,40,2.0,4,0,49,0,49
57563,Operations,region_7,Master's & above,f,sourcing,1,32,4.0,10,0,61,0,61
21156,Operations,region_15,,m,other,1,35,3.0,7,0,61,0,61
72804,Sales & Marketing,region_28,Bachelor's,m,other,1,40,5.0,5,0,52,0,52
58384,Operations,region_16,Bachelor's,m,other,1,32,4.0,3,1,59,0,59
33808,Technology,region_5,Bachelor's,m,other,1,41,3.0,7,0,85,0,85
49045,Operations,region_22,Master's & above,f,referred,1,37,3.0,8,0,59,0,59
30226,Operations,region_7,Bachelor's,m,sourcing,1,57,5.0,4,0,58,0,58
33822,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,29,,1,0,47,0,47
22077,HR,region_29,Master's & above,f,sourcing,1,33,3.0,8,0,46,0,46
12869,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,37,3.0,5,0,48,0,48
67798,Operations,region_20,Bachelor's,m,other,1,27,3.0,5,0,60,0,60
40837,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,54,5.0,14,0,51,0,51
60422,Sales & Marketing,region_7,Bachelor's,m,other,2,46,5.0,8,0,50,1,100
2525,Technology,region_2,Master's & above,m,other,1,39,3.0,8,0,79,0,79
13437,Sales & Marketing,region_1,Master's & above,m,other,1,31,2.0,3,0,52,0,52
1344,Sales & Marketing,region_4,Master's & above,m,sourcing,1,50,1.0,10,0,51,0,51
75459,Sales & Marketing,region_28,Bachelor's,m,other,1,24,,1,0,54,0,54
19933,Procurement,region_4,Master's & above,m,sourcing,1,50,1.0,16,0,71,0,71
34923,Sales & Marketing,region_2,Master's & above,m,other,1,44,3.0,7,0,50,0,50
63008,Operations,region_23,Bachelor's,m,other,1,34,4.0,2,0,57,0,57
41321,Operations,region_22,Bachelor's,f,other,1,26,3.0,4,0,61,0,61
3955,Operations,region_31,Bachelor's,m,other,1,31,4.0,4,0,56,0,56
61478,Operations,region_28,Master's & above,m,other,1,36,4.0,3,0,57,0,57
57944,Analytics,region_34,Bachelor's,m,other,2,36,4.0,10,0,86,0,172
42316,Sales & Marketing,region_19,Bachelor's,m,other,1,28,3.0,4,0,50,0,50
51173,Analytics,region_24,Bachelor's,m,other,2,37,3.0,5,0,85,0,170
50654,Operations,region_11,Master's & above,m,sourcing,1,45,3.0,16,0,58,0,58
3781,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,33,5.0,4,0,50,1,50
7114,Operations,region_27,Bachelor's,m,other,1,31,3.0,5,0,55,0,55
24630,Sales & Marketing,region_2,Master's & above,f,sourcing,1,49,1.0,19,0,48,0,48
23593,Technology,region_13,Master's & above,f,other,1,41,,1,0,81,0,81
77263,Operations,region_13,Master's & above,m,other,1,39,2.0,14,0,59,0,59
76810,Technology,region_2,Master's & above,f,sourcing,1,60,3.0,29,0,78,0,78
41682,Legal,region_34,Bachelor's,m,sourcing,1,31,3.0,2,0,54,0,54
24370,Sales & Marketing,region_1,Master's & above,m,sourcing,1,31,1.0,4,0,51,0,51
59936,Operations,region_8,Bachelor's,f,other,1,33,4.0,6,0,66,1,66
65953,Operations,region_19,Bachelor's,m,other,1,33,5.0,5,0,62,0,62
54691,Technology,region_2,Master's & above,f,other,1,34,3.0,3,0,76,0,76
5761,Sales & Marketing,region_6,Bachelor's,f,other,1,26,1.0,3,0,52,0,52
77239,Operations,region_17,Bachelor's,m,other,1,31,4.0,9,0,65,0,65
13551,Technology,region_33,Bachelor's,m,other,1,44,3.0,13,0,81,0,81
54711,Operations,region_22,Bachelor's,f,sourcing,1,30,3.0,3,0,62,0,62
53879,Technology,region_2,Master's & above,f,other,1,35,3.0,10,0,77,0,77
50611,Operations,region_2,Bachelor's,f,sourcing,2,28,5.0,2,0,62,0,124
42299,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,29,4.0,4,0,47,0,47
26569,Sales & Marketing,region_14,Master's & above,m,other,1,35,3.0,10,0,53,0,53
834,Procurement,region_2,Bachelor's,f,other,1,32,1.0,3,0,69,0,69
38178,Technology,region_2,Bachelor's,m,sourcing,1,44,3.0,5,0,80,0,80
51927,Sales & Marketing,region_16,,m,other,1,23,,1,0,49,0,49
35082,Operations,region_4,Bachelor's,m,sourcing,1,45,3.0,4,1,63,0,63
4798,Finance,region_2,Bachelor's,f,other,1,36,5.0,10,0,57,0,57
39522,Technology,region_15,,m,other,2,34,1.0,6,0,80,0,160
13422,Technology,region_7,Bachelor's,m,sourcing,1,44,1.0,13,0,79,0,79
18578,Operations,region_26,Bachelor's,m,sourcing,1,27,2.0,2,0,55,0,55
41107,Technology,region_16,Bachelor's,m,other,1,38,4.0,4,0,78,0,78
51980,Sales & Marketing,region_22,Bachelor's,f,other,1,30,,1,0,50,0,50
51013,Operations,region_19,Bachelor's,f,other,1,36,1.0,5,0,66,0,66
7252,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,1.0,7,0,48,0,48
40652,Procurement,region_17,Bachelor's,f,sourcing,1,45,5.0,7,0,67,0,67
15362,Sales & Marketing,region_31,,m,sourcing,1,38,3.0,10,0,54,0,54
59595,Legal,region_11,Bachelor's,m,sourcing,1,30,3.0,2,0,59,0,59
18106,Operations,region_27,Bachelor's,f,other,1,38,3.0,3,0,54,0,54
17489,Operations,region_27,Bachelor's,f,sourcing,1,25,,1,1,62,0,62
61557,Operations,region_22,,m,other,1,29,4.0,3,0,57,0,57
33496,Sales & Marketing,region_13,,m,other,1,50,1.0,15,0,53,0,53
8310,Analytics,region_4,Bachelor's,m,other,1,34,5.0,9,0,84,0,84
26974,Finance,region_6,Bachelor's,m,sourcing,2,28,3.0,2,0,58,0,116
59984,Procurement,region_20,Bachelor's,f,other,1,34,5.0,7,0,72,0,72
18093,Analytics,region_22,Bachelor's,f,sourcing,1,28,4.0,5,0,79,0,79
57423,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,36,5.0,10,0,47,0,47
78273,Technology,region_2,Bachelor's,m,referred,1,41,5.0,3,0,83,0,83
58027,Sales & Marketing,region_2,Master's & above,m,other,1,33,5.0,7,0,51,0,51
14010,Finance,region_28,Bachelor's,f,other,1,29,,1,0,53,0,53
4831,HR,region_2,Bachelor's,f,other,1,24,,1,0,49,0,49
3033,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,31,2.0,2,0,62,1,62
3298,Analytics,region_4,Bachelor's,m,sourcing,1,42,3.0,9,0,84,0,84
63079,Finance,region_2,Master's & above,m,other,2,43,3.0,11,0,58,0,116
19390,Analytics,region_7,Bachelor's,m,other,2,30,3.0,10,0,84,0,168
45525,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,35,3.0,10,0,47,0,47
38311,Procurement,region_7,Bachelor's,m,other,3,33,3.0,5,0,72,0,216
44413,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,33,2.0,7,0,49,0,49
64455,Analytics,region_29,Bachelor's,m,sourcing,2,29,5.0,4,0,84,0,168
29327,Analytics,region_29,Bachelor's,m,other,1,28,3.0,6,0,88,0,88
34803,Sales & Marketing,region_31,Bachelor's,m,other,1,28,1.0,2,0,52,0,52
70610,Legal,region_2,Below Secondary,m,other,1,26,,1,0,57,0,57
21320,Sales & Marketing,region_7,Master's & above,m,other,1,43,5.0,6,0,52,0,52
64143,Operations,region_22,Below Secondary,f,other,1,24,3.0,2,0,59,0,59
67809,Sales & Marketing,region_11,Bachelor's,m,other,1,46,3.0,4,0,47,0,47
76130,Finance,region_22,Bachelor's,f,other,1,31,5.0,5,0,70,1,70
6762,Operations,region_4,Master's & above,m,other,1,35,4.0,9,0,58,0,58
26536,Operations,region_22,Master's & above,f,referred,2,38,5.0,8,0,72,1,144
48017,Sales & Marketing,region_2,Bachelor's,m,other,2,37,4.0,9,0,64,1,128
67421,Finance,region_28,Bachelor's,f,other,2,27,4.0,3,0,93,1,186
40540,Sales & Marketing,region_2,Bachelor's,f,other,1,25,2.0,3,0,46,0,46
68299,Procurement,region_17,Bachelor's,f,sourcing,1,51,4.0,3,0,73,0,73
69555,Sales & Marketing,region_31,,m,sourcing,1,38,5.0,9,0,54,0,54
19072,Operations,region_26,Bachelor's,m,sourcing,1,25,,1,0,61,0,61
77452,Sales & Marketing,region_28,,m,sourcing,1,36,3.0,7,0,47,0,47
70631,Technology,region_15,Bachelor's,f,other,1,43,2.0,5,0,84,0,84
76922,Finance,region_22,Master's & above,m,other,1,31,1.0,5,0,58,0,58
27890,Sales & Marketing,region_4,Master's & above,m,other,1,32,5.0,6,0,64,1,64
78250,Analytics,region_7,Bachelor's,m,sourcing,2,34,5.0,7,0,84,0,168
2580,Operations,region_26,Bachelor's,m,other,1,45,5.0,3,0,59,0,59
16306,Procurement,region_2,Bachelor's,m,other,2,31,3.0,7,0,69,0,138
49033,Operations,region_15,Master's & above,m,other,1,35,3.0,3,0,61,0,61
15137,Operations,region_32,Bachelor's,f,sourcing,1,38,4.0,4,0,63,0,63
57732,Analytics,region_7,Bachelor's,m,sourcing,1,28,,1,0,85,0,85
74974,Technology,region_5,Bachelor's,f,other,2,27,1.0,4,0,81,0,162
11886,Finance,region_23,Bachelor's,m,other,1,32,1.0,9,0,60,0,60
39572,Finance,region_22,Bachelor's,m,other,3,36,4.0,6,0,58,0,174
21012,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,29,1.0,2,0,48,0,48
58818,Analytics,region_1,Master's & above,m,other,2,33,3.0,6,0,85,0,170
24871,Sales & Marketing,region_29,Bachelor's,m,sourcing,3,30,3.0,3,0,46,0,138
59296,Procurement,region_31,Bachelor's,m,sourcing,4,29,3.0,2,0,72,0,288
76508,Technology,region_22,Bachelor's,m,sourcing,1,30,2.0,3,0,78,0,78
53573,Operations,region_2,Bachelor's,m,other,1,54,2.0,27,0,61,0,61
41476,Analytics,region_2,Bachelor's,m,other,1,33,2.0,7,0,89,0,89
21549,Analytics,region_22,Master's & above,m,other,1,26,3.0,2,0,85,0,85
66243,Procurement,region_15,Master's & above,m,sourcing,2,41,1.0,6,0,69,0,138
38627,Operations,region_23,Bachelor's,m,sourcing,1,27,4.0,2,0,60,0,60
37365,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,27,,1,0,52,0,52
10697,Technology,region_27,Bachelor's,m,sourcing,1,24,3.0,2,0,89,1,89
12725,Operations,region_2,Bachelor's,m,sourcing,1,34,4.0,3,0,60,0,60
27171,Analytics,region_22,Bachelor's,m,other,3,28,3.0,5,0,85,1,255
58873,Analytics,region_15,Bachelor's,m,sourcing,1,22,,1,0,86,0,86
12425,Technology,region_26,Bachelor's,m,other,1,31,1.0,5,0,77,0,77
32049,Operations,region_2,Bachelor's,f,other,1,55,1.0,9,0,60,0,60
32589,Sales & Marketing,region_2,,m,sourcing,1,30,5.0,4,0,49,0,49
10734,Operations,region_22,Bachelor's,m,other,1,55,4.0,2,0,64,0,64
15219,Operations,region_11,Bachelor's,m,other,1,42,4.0,13,0,57,0,57
55198,Analytics,region_25,Bachelor's,m,other,1,28,,1,0,82,0,82
35545,HR,region_22,Master's & above,m,sourcing,1,43,1.0,5,0,49,0,49
55213,Analytics,region_29,Bachelor's,m,sourcing,2,25,4.0,2,0,84,0,168
67781,Technology,region_16,Bachelor's,f,other,1,34,3.0,5,0,79,0,79
51000,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,39,5.0,5,0,45,0,45
34540,HR,region_2,Bachelor's,m,other,1,23,,1,0,50,0,50
53793,Analytics,region_26,Bachelor's,m,sourcing,2,26,,1,0,86,0,172
46827,Technology,region_13,Bachelor's,f,other,1,29,4.0,5,0,79,0,79
23609,Operations,region_2,Bachelor's,f,sourcing,1,32,3.0,6,0,59,0,59
58512,Operations,region_8,Master's & above,f,sourcing,1,43,4.0,7,0,66,0,66
23718,Analytics,region_2,Bachelor's,m,sourcing,3,25,4.0,2,0,83,0,249
71748,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,29,5.0,3,0,47,0,47
74839,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,40,5.0,10,0,51,0,51
58418,Procurement,region_31,Bachelor's,f,sourcing,1,34,2.0,7,0,68,0,68
46727,HR,region_22,Bachelor's,m,sourcing,1,27,2.0,2,0,49,0,49
69904,Sales & Marketing,region_4,Master's & above,m,sourcing,1,54,3.0,13,0,48,0,48
32944,Operations,region_22,Bachelor's,m,other,2,29,5.0,2,0,62,0,124
7447,Sales & Marketing,region_25,Master's & above,m,sourcing,1,34,2.0,6,0,49,0,49
47,Sales & Marketing,region_1,Bachelor's,m,other,1,34,1.0,10,0,82,1,82
18787,Sales & Marketing,region_20,Bachelor's,m,sourcing,2,30,2.0,5,0,50,0,100
21795,Sales & Marketing,region_15,,m,other,1,45,3.0,4,0,48,0,48
6624,Finance,region_26,Bachelor's,m,sourcing,2,26,3.0,3,0,61,0,122
25946,Technology,region_16,Bachelor's,m,sourcing,2,39,3.0,10,0,81,0,162
778,R&D,region_27,,m,other,2,28,3.0,1,0,81,0,162
38913,Procurement,region_2,Bachelor's,f,other,1,54,3.0,19,0,73,0,73
69543,Operations,region_27,Bachelor's,m,sourcing,1,35,5.0,10,0,56,0,56
53251,Sales & Marketing,region_25,Bachelor's,m,other,1,30,5.0,2,0,52,0,52
11530,Analytics,region_2,Master's & above,m,other,3,59,5.0,25,0,89,1,267
69496,Technology,region_2,Master's & above,f,other,1,44,3.0,2,0,82,0,82
20119,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,35,4.0,11,0,47,0,47
34896,Operations,region_26,Bachelor's,m,other,1,32,3.0,2,0,61,0,61
38171,Analytics,region_3,Bachelor's,m,sourcing,1,30,4.0,5,0,79,0,79
17889,Technology,region_17,Bachelor's,f,sourcing,1,31,4.0,5,0,79,0,79
40515,Procurement,region_17,Master's & above,f,other,1,35,4.0,6,0,72,0,72
35707,Analytics,region_25,Master's & above,m,sourcing,1,37,3.0,8,0,86,0,86
18800,Analytics,region_2,Bachelor's,m,other,2,48,4.0,6,0,86,0,172
6976,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,28,,1,0,50,0,50
71714,Sales & Marketing,region_14,Bachelor's,m,other,1,48,1.0,6,0,52,0,52
71201,Procurement,region_23,Master's & above,m,other,1,35,3.0,6,0,75,0,75
22694,Finance,region_2,Bachelor's,f,sourcing,1,39,3.0,4,0,75,1,75
21545,Technology,region_15,Bachelor's,m,sourcing,1,50,1.0,8,0,80,0,80
50522,Sales & Marketing,region_2,Master's & above,m,other,1,54,4.0,15,0,47,1,47
2909,Operations,region_15,Bachelor's,m,referred,2,38,5.0,5,0,56,0,112
42414,Sales & Marketing,region_7,Bachelor's,m,other,2,35,3.0,7,0,51,1,102
24097,Analytics,region_22,Bachelor's,m,other,3,27,4.0,2,0,86,0,258
63692,Operations,region_22,Bachelor's,m,other,1,41,3.0,3,0,57,0,57
37116,Procurement,region_7,Bachelor's,f,other,1,23,4.0,2,0,67,1,67
9833,Operations,region_13,Master's & above,f,other,1,38,4.0,4,0,60,0,60
16238,Sales & Marketing,region_2,Master's & above,f,sourcing,1,59,3.0,16,0,49,0,49
46118,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,33,5.0,7,0,47,0,47
69981,Procurement,region_24,Bachelor's,m,sourcing,1,39,1.0,8,0,66,0,66
54002,Technology,region_33,Bachelor's,m,other,1,51,1.0,9,0,80,0,80
74092,HR,region_23,Bachelor's,m,other,2,32,3.0,2,0,43,0,86
35034,Finance,region_2,Master's & above,f,sourcing,1,37,4.0,10,0,64,0,64
64619,Analytics,region_26,Bachelor's,m,other,1,34,3.0,9,0,82,0,82
68775,Operations,region_19,Bachelor's,m,sourcing,1,37,5.0,7,0,62,0,62
63639,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,31,2.0,4,0,49,0,49
23755,Procurement,region_2,Below Secondary,m,sourcing,1,23,1.0,2,0,68,0,68
28009,Sales & Marketing,region_15,Master's & above,m,other,1,35,3.0,3,0,55,0,55
51645,Analytics,region_2,Master's & above,m,other,1,58,5.0,29,0,86,1,86
55532,Finance,region_2,Below Secondary,m,sourcing,1,24,3.0,2,0,59,0,59
73015,Legal,region_2,Bachelor's,m,other,1,43,4.0,15,0,58,0,58
76202,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,30,1.0,4,0,50,0,50
49847,Procurement,region_4,Master's & above,m,sourcing,2,38,3.0,3,0,73,0,146
44442,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,37,1.0,4,0,48,0,48
59458,Technology,region_2,Master's & above,m,other,1,57,3.0,17,0,82,1,82
4648,Operations,region_13,Bachelor's,m,other,1,30,5.0,4,0,59,0,59
68734,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,44,2.0,6,0,47,0,47
72064,Technology,region_2,,m,other,1,25,3.0,2,0,76,0,76
5976,Sales & Marketing,region_22,Bachelor's,f,sourcing,3,31,1.0,6,0,46,0,138
14837,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,25,3.0,2,0,46,0,46
53690,Operations,region_15,Master's & above,m,other,1,43,3.0,8,0,60,0,60
26696,Analytics,region_21,Bachelor's,m,other,1,32,3.0,6,0,83,0,83
24440,Analytics,region_28,Master's & above,m,other,1,42,5.0,3,0,81,0,81
31983,Analytics,region_6,Bachelor's,m,other,1,34,4.0,4,0,84,0,84
52858,Sales & Marketing,region_2,Bachelor's,m,other,1,40,1.0,11,0,47,0,47
25770,Procurement,region_10,Master's & above,f,sourcing,1,30,3.0,4,0,70,0,70
44724,Procurement,region_31,Bachelor's,f,other,1,37,4.0,4,0,71,0,71
19736,Technology,region_2,Master's & above,m,sourcing,1,33,3.0,9,0,82,0,82
56557,Sales & Marketing,region_23,Master's & above,m,sourcing,2,51,1.0,8,0,45,0,90
63429,Technology,region_8,Bachelor's,m,other,1,33,1.0,3,0,82,0,82
55992,Operations,region_28,Bachelor's,f,other,1,31,3.0,3,0,57,0,57
61947,Procurement,region_2,Bachelor's,f,other,1,30,1.0,6,0,69,0,69
63744,Sales & Marketing,region_7,Master's & above,m,other,1,41,5.0,15,0,51,0,51
26229,Technology,region_11,Bachelor's,m,other,1,29,5.0,1,0,79,0,79
38873,HR,region_2,Master's & above,f,other,1,48,3.0,5,0,49,1,49
23603,Technology,region_23,Bachelor's,m,other,1,28,3.0,3,0,79,0,79
43731,Finance,region_22,Bachelor's,m,other,1,24,3.0,3,0,91,1,91
44632,Sales & Marketing,region_16,Bachelor's,f,other,1,26,3.0,5,0,49,0,49
50558,Technology,region_7,Bachelor's,m,sourcing,1,31,4.0,3,0,77,0,77
7991,Technology,region_2,Below Secondary,m,other,1,22,3.0,2,0,83,0,83
37448,Operations,region_6,Bachelor's,m,other,2,29,1.0,2,0,57,0,114
62201,HR,region_32,Bachelor's,m,other,1,30,3.0,8,0,45,0,45
68796,Sales & Marketing,region_11,Bachelor's,m,other,2,31,3.0,8,0,46,0,92
71288,Sales & Marketing,region_34,Bachelor's,m,other,1,29,2.0,7,0,50,0,50
36614,HR,region_27,Bachelor's,m,sourcing,1,30,,1,0,51,0,51
31419,Sales & Marketing,region_6,Bachelor's,m,sourcing,2,35,3.0,3,0,53,0,106
74532,Sales & Marketing,region_22,Bachelor's,m,other,1,28,,1,0,52,0,52
5811,Operations,region_15,Master's & above,m,other,1,38,4.0,7,0,58,0,58
40599,Procurement,region_8,Bachelor's,m,sourcing,1,29,2.0,6,0,70,0,70
25950,Analytics,region_34,Bachelor's,m,other,1,29,,1,0,87,0,87
16236,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,27,3.0,4,0,47,0,47
49950,R&D,region_23,Master's & above,m,other,1,38,3.0,8,0,84,0,84
14368,Operations,region_15,Bachelor's,f,sourcing,1,30,5.0,5,0,60,0,60
32209,Sales & Marketing,region_1,,m,other,1,29,4.0,3,0,48,0,48
74566,Analytics,region_15,Master's & above,m,sourcing,1,35,3.0,10,0,81,0,81
47774,Technology,region_22,Master's & above,m,other,1,52,3.0,3,0,78,0,78
39358,Procurement,region_27,Bachelor's,m,other,1,33,5.0,3,0,74,1,74
65184,Analytics,region_22,Bachelor's,m,other,2,33,5.0,2,0,84,0,168
51905,Sales & Marketing,region_15,,m,sourcing,1,41,2.0,10,0,51,0,51
43024,Operations,region_22,Bachelor's,m,other,1,42,3.0,3,0,61,0,61
28961,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,36,3.0,7,0,52,0,52
25263,Sales & Marketing,region_11,Bachelor's,m,other,1,26,3.0,4,0,53,0,53
9956,R&D,region_11,Bachelor's,m,sourcing,1,34,3.0,3,0,87,0,87
45526,Operations,region_2,Bachelor's,f,sourcing,2,33,5.0,5,0,73,1,146
20893,Procurement,region_2,Bachelor's,f,other,1,34,5.0,4,0,70,0,70
37303,Sales & Marketing,region_23,Bachelor's,m,other,1,43,4.0,10,0,61,1,61
74298,Finance,region_7,Bachelor's,f,sourcing,1,24,,1,0,60,0,60
74686,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,46,2.0,16,0,54,0,54
2301,Operations,region_2,Master's & above,m,other,1,38,1.0,8,0,58,0,58
33286,Technology,region_27,Bachelor's,m,sourcing,1,34,,1,0,78,0,78
17231,Sales & Marketing,region_15,Bachelor's,m,other,1,29,3.0,4,0,44,0,44
39728,Operations,region_7,Bachelor's,m,sourcing,1,31,1.0,4,0,59,0,59
67701,Analytics,region_22,Master's & above,m,other,1,34,1.0,8,0,84,0,84
8102,Technology,region_7,Master's & above,f,referred,1,33,5.0,9,0,84,0,84
5177,Sales & Marketing,region_22,Bachelor's,m,other,3,28,2.0,4,0,49,0,147
14184,Analytics,region_31,Bachelor's,m,other,1,29,1.0,3,0,85,0,85
62082,Operations,region_2,Master's & above,f,other,1,45,1.0,16,0,57,0,57
11009,Sales & Marketing,region_23,Master's & above,m,other,1,37,5.0,10,0,42,0,42
29778,Analytics,region_31,Bachelor's,m,sourcing,2,26,3.0,2,0,83,0,166
66366,HR,region_22,Bachelor's,m,sourcing,1,27,3.0,2,0,50,0,50
17632,Sales & Marketing,region_7,,m,sourcing,1,24,3.0,2,0,47,0,47
3261,Operations,region_16,Bachelor's,m,sourcing,1,31,5.0,3,0,64,0,64
30899,Operations,region_2,Bachelor's,f,other,1,56,5.0,17,0,88,1,88
44321,Operations,region_22,Master's & above,m,other,1,39,5.0,5,0,55,0,55
4694,R&D,region_2,Bachelor's,m,sourcing,3,32,4.0,5,0,79,0,237
18205,Analytics,region_7,Bachelor's,m,sourcing,1,39,4.0,5,0,84,0,84
14648,Sales & Marketing,region_14,Bachelor's,f,sourcing,1,28,,1,0,51,0,51
20907,Sales & Marketing,region_23,Master's & above,m,other,1,39,5.0,4,0,50,0,50
8853,Sales & Marketing,region_25,Bachelor's,m,sourcing,2,31,5.0,4,0,46,0,92
17272,Analytics,region_22,Bachelor's,m,referred,1,30,3.0,1,0,86,0,86
45430,Procurement,region_7,Master's & above,m,sourcing,1,47,2.0,14,0,71,0,71
48496,Legal,region_27,Bachelor's,m,other,1,27,3.0,3,0,60,0,60
70619,Operations,region_2,Bachelor's,f,referred,1,35,5.0,9,0,65,0,65
35020,Operations,region_15,Master's & above,f,sourcing,1,42,5.0,5,0,64,0,64
37324,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,36,5.0,10,0,48,0,48
49602,Operations,region_3,Bachelor's,m,other,1,27,4.0,5,0,64,0,64
